Label	Primary_ID	Secondary_ID	Date
3012	45937951	LNWUC	20181217
3013	96321872	7N656	20181217
3014	62882782	RJ3I4	20181217
3015	55886829	P3IXK	20181217
3016	99857986	978ER	20181217
3017	72896796	VF39F	20181217
3018	66155881	TYXBV	20181217
3019	61871389	R5C9Z	20181217
3020	57427355	QR9XW	20181217
3021	46977149	L15ZI	20181217
3022	77831169	XQS4F	20181217
3023	71475913	UUIP1	20181217
3024	76249534	X2YAH	20181217
3025	19558378	C6XGW	20181217
3026	95819693	7F8MQ	20181217
3027	56698937	PDXZ8	20181217
3028	34662638	HSQ4L	20181217
3029	55959987	P4FZL	20181217
3030	36624716	IJHBN	20181217
3031	88971596	3YPU1	20181217
3032	42568933	JC3Q8	20181217
3033	89799528	4EZDR	20181217
3034	14848619	BJ7W3	20181217
3035	34598753	HSYSY	20181217
3036	85771188	2AISR	20181217
3037	93163755	5P4C2	20181217
3038	12445347	Apr-56	20181217
3039	79311278	YEID6	20181217
3040	59346485	QGR85	20181217
3041	67627563	TIQCY	20181217
3042	96931692	8AH92	20181217
3043	72643455	VBT5P	20181217
3044	14277364	BC4YQ	20181217
3045	66798627	T61BL	20181217
3046	24736678	EMXLH	20181217
3047	29849695	GIPNG	20181217
3048	13441572	A1DFQ	20181217
3049	12296184	AMWN6	20181217
3050	94232617	6E395	20181217
3051	99247936	9MU1N	20181217
3052	71193149	UM5VW	20181217
3053	71261456	UPS9A	20181217
3054	21224941	DFZZQ	20181217
3055	51626352	MEW8G	20181217
3056	28375334	FWIPH	20181217
3057	99171765	9KB12	20181217
3058	73841919	WYUDV	20181217
3059	34252341	HMM4G	20181217
3060	19335768	C3N2B	20181217
3061	68594639	U13T7	20181217
3062	72586578	VAYLR	20181217
3063	76711331	X9G7S	20181217
3064	39427672	JLUH7	20181217
3065	23225588	D2DLM	20181217
3066	27329843	FJE83	20181217
3067	69451614	UBSCD	20181217
3068	62821431	RIS25	20181217
3069	74925245	WD6NS	20181217
3070	47548252	L7P2P	20181217
3071	54737154	PQFYW	20181217
3072	96414974	7QHW6	20181217
3073	41997926	J6AD1	20181217
3074	88758645	3V2E2	20181217
3075	53458992	N5D6H	20181217
3076	58982168	QCD19	20181217
3077	89385921	48DPB	20181217
3078	45627458	KG9MR	20181217
3079	32892513	G7P1H	20181217
3080	56381393	P86BJ	20181217
3081	18912832	CYAX2	20181217
3082	55475861	PYIZK	20181217
3083	26659316	EBEAH	20181217
3084	85144757	1WB26	20181217
3085	32729975	G5ACX	20181217
3086	21559919	DJABA	20181217
3087	13829288	A6VYV	20181217
3088	41653788	J195N	20181217
3089	88662815	3SBEU	20181217
3090	66426325	T3CMA	20181217
3091	37698961	IX45I	20181217
3092	59174822	QDS9S	20181217
3093	82739568	ZMTYU	20181217
3094	34766853	HU5FK	20181217
3095	91182315	4JMT8	20181217
3096	57871551	QWWT2	20181217
3097	77971485	XT8FT	20181217
3098	22947478	DZ2N6	20181217
3099	18651698	CV2U5	20181217
3100	39468151	JLEM1	20181217
3101	76294285	X3M6T	20181217
3102	41562846	JZ1YD	20181217
3103	54278332	NGS3V	20181217
3104	61935746	R69WL	20181217
3105	82475674	ZHKQU	20181217
3106	26824618	EDS52	20181217
3107	97441295	8GC49	20181217
3108	37274825	IRH4J	20181217
3109	53672261	N8FDI	20181217
3110	38281675	I4ILH	20181217
3111	84281895	1EEZ3	20181217
3112	92475975	5DPBW	20181217
3113	47497766	L61PW	20181217
3114	41626434	JZTCJ	20181217
3115	68354551	UWPGS	20181217
3116	31822857	GTFF2	20181217
3117	91564848	4SABT	20181217
3118	64569426	S9IZI	20181217
3119	77381954	XIS9V	20181217
3120	41187682	JU5J7	20181217
3121	37685812	IWVYS	20181217
3122	46832693	LY3ZF	20181217
3123	92941722	5LFJP	20181217
3124	26782583	EC7AW	20181217
3125	32371559	GZAJE	20181217
3126	54748334	PQKKL	20181217
3127	43296678	KNJZ2	20181217
3128	24249145	EGWUW	20181217
3129	39212386	IGAFG	20181217
3130	99537366	9TGS5	20181217
3131	36199397	HCJI1	20181217
3132	14394584	BENSL	20181217
3133	87962949	3F9V1	20181217
3134	82491572	ZHTWX	20181217
3135	31428391	GNB9D	20181217
3136	71919153	V2NKR	20181217
3137	92432862	5CV8P	20181217
3138	79354385	YECV5	20181217
3139	37166588	IQ32J	20181217
3140	21381692	DH1K8	20181217
3141	27376864	FK3T9	20181217
3142	46817319	LXTKW	20181217
3143	21681846	DLVJ2	20181217
3144	91692531	4WBW4	20181217
3145	32139986	GWCB3	20181217
3146	21848122	DNZBG	20181217
3147	49687824	M2Q5P	20181217
3148	75249349	WH8P6	20181217
3149	48425852	LKRM3	20181217
3150	74252929	W48U8	20181217
3151	25395958	EU7YW	20181217
3152	32719352	G43HT	20181217
3153	43583144	KSZ5J	20181217
3154	55634547	PZ9TR	20181217
3155	25487513	EVEM6	20181217
3156	18987358	CZF6U	20181217
3157	23567413	D6281	20181217
3158	26251317	E5919	20181217
3159	12951636	AVD8X	20181217
3160	47893135	LCXYA	20181217
3161	31946554	GV51I	20181217
3162	41229423	JUJ7K	20181217
3163	92368451	5BVN5	20181217
3164	75948651	XZ76N	20181217
3165	44324716	K195H	20181217
3166	18162547	CNNUP	20181217
3167	17563122	CHH4D	20181217
3168	29611369	FDQPX	20181217
3169	56431675	P9TTW	20181217
3170	73926235	W126I	20181217
3171	83852633	19XG5	20181217
3172	23814432	DAQ32	20181217
3173	47372587	L5AX2	20181217
3174	53364761	N32S8	20181217
3175	48273818	LHU5R	20181217
3176	51653927	MFJPE	20181217
3177	46849491	LYCEE	20181217
3178	36995879	IP8UL	20181217
3179	26357243	E6Q6Q	20181217
3180	24288495	EGF6V	20181217
3181	17177499	CDM7F	20181217
3182	21536955	DJYE8	20181217
3183	94748866	6PBSY	20181217
3184	14649336	BHN9Q	20181217
3185	52619527	NUC4Q	20181217
3186	74955418	WERD3	20181217
3187	55637457	PZA8Z	20181217
3188	18432897	CS5CT	20181217
3189	67387736	TEIFZ	20181217
3190	93523347	5ZPV8	20181217
3191	58141782	QZ6XZ	20181217
3192	17172483	CDKLL	20181217
3193	92584227	5FLG8	20181217
3194	58746713	Q8RTH	20181217
3195	71621862	VXPW8	20181217
3196	77129685	XEJ4P	20181217
3197	17615812	CI41A	20181217
3198	55368471	PX7SJ	20181217
3199	33463966	GC4J2	20181217
3200	36487356	HGFY2	20181217
3201	67871965	TMHL3	20181217
3202	79357469	YFGA4	20181217
3203	51351313	MAJ7Q	20181217
3204	47541463	L7K9E	20181217
3205	49385611	MXNZ9	20181217
3206	18754137	CWE4T	20181217
3207	18948684	CYU2S	20181217
3208	57799688	QW1CD	20181217
3209	29346382	F9JZE	20181217
3210	58914984	QA223	20181217
3211	26348721	E6LR5	20181217
3212	82846215	ZP5DM	20181217
3213	28974415	F5MDT	20181217
3214	95165639	6Z1DR	20181217
3215	95186211	6ZU35	20181217
3216	83893141	1AKJY	20181217
3217	96571617	7V5M6	20181217
3218	16979671	BA5BH	20181217
3219	59869858	RSIE5	20181217
3220	41863933	J49NF	20181217
3221	22737715	DWEJA	20181217
3222	58463487	Q4NC7	20181217
3223	91942922	578A7	20181217
3224	69525154	UCY3D	20181217
3225	25967335	E2PD5	20181217
3226	43479776	KQMRM	20181217
3227	43755794	KU8BZ	20181217
3228	54128517	ND176	20181217
3229	68919755	U59RK	20181217
3230	57669145	QUDD8	20181217
3231	96171546	7KZJM	20181217
3232	96998325	8BKGQ	20181217
3233	35533914	H32Z4	20181217
3234	63716199	SXUDZ	20181217
3235	94479667	6JMEM	20181217
3236	25726175	EYB8S	20181217
3237	63722527	SYZ7I	20181217
3238	13118479	AW726	20181217
3239	22787678	DX41J	20181217
3240	94283694	6F3X7	20181217
3241	44982282	K8PUV	20181217
3242	37825144	IYGUJ	20181217
3243	46972561	L13HR	20181217
3244	69517657	UCTJP	20181217
3245	21461912	DI1CE	20181217
3246	91632578	4U667	20181217
3247	94358573	6HJLT	20181217
3248	89175184	4583Q	20181217
3249	87699154	3B7V2	20181217
3250	27761982	FQ13Y	20181217
3251	89678255	4CW8Z	20181217
3252	92676847	5G8IJ	20181217
3253	62353575	RAT1K	20181217
3254	97964248	8TV6I	20181217
3255	16485598	B3XFN	20181217
3256	22534813	DUXKM	20181217
3257	54984911	PTR4J	20181217
3258	48534177	MNX2L	20181217
3259	74264839	W4EUL	20181217
3260	61346716	RX4PU	20181217
3261	46936561	LZHTM	20181217
3262	71817276	V1AVF	20181217
3263	77283964	XG2JM	20181217
3264	79612541	YJ1EI	20181217
3265	87628432	3AWN3	20181217
3266	33646497	GFY6Z	20181217
3267	86276164	2G7H7	20181217
3268	28161237	FTQCP	20181217
3269	24514893	EJ2FC	20181217
3270	43123717	KL7W3	20181217
3271	87644387	3A9LT	20181217
3272	63633255	SWU4E	20181217
3273	77592998	XMU8K	20181217
3274	22576518	DUHKG	20181217
3275	61148513	RUHQG	20181217
3276	75891622	XYF9N	20181217
3277	85947723	2C7FW	20181217
3278	49122414	MU2UE	20181217
3279	46785726	LXHXG	20181217
3280	24943868	EPLWV	20181217
3281	17397846	CGHIK	20181217
3282	54151371	NEI4H	20181217
3283	58847433	QAC1W	20181217
3284	28156483	FTN3V	20181217
3285	77596399	XMWFH	20181217
3286	68178451	TTUIQ	20181217
3287	28511889	FYAHL	20181217
3288	45713499	KIUB2	20181217
3289	32934272	G8A7R	20181217
3290	18738247	CW7G9	20181217
3291	18471616	CSN4M	20181217
3292	37645599	IWAJS	20181217
3293	56361418	P8S56	20181217
3294	34624556	HS79U	20181217
3295	67292657	TCUF3	20181217
3296	33843918	HJUN5	20181217
3297	23383997	D4FQ4	20181217
3298	65187924	SH6R2	20181217
3299	16461738	B3JYS	20181217
3300	61861215	R58G5	20181217
3301	71267552	UPWA8	20181217
3302	71829658	V1G5Y	20181217
3303	24574721	EKW6A	20181217
3304	42941517	JJT91	20181217
3305	94718796	6NN25	20181217
3306	82936445	ZR9GI	20181217
3307	97956449	8SGI5	20181217
3308	85326684	231FT	20181217
3309	43456855	KQBKN	20181217
3310	43715912	KTL5E	20181217
3311	48266935	LHQA9	20181217
3312	53162991	N1DCF	20181217
3313	23313955	D3HDS	20181217
3314	41485185	JY1TV	20181217
3315	97231825	8DLFM	20181217
3316	33667949	GGHSP	20181217
3317	95237393	62VZ6	20181217
3318	79875219	YQZ3D	20181217
3319	75843975	WW8DI	20181217
3320	39348642	JKVVY	20181217
3321	12978191	AVSKW	20181217
3322	82982627	ZTVPS	20181217
3323	21363859	DHSWV	20181217
3324	64415364	S7CPH	20181217
3325	65926634	TX7KZ	20181217
3326	17129541	BBRVG	20181217
3327	33174982	GAEAM	20181217
3328	86793687	2SDR1	20181217
3329	94751944	6PEQS	20181217
3330	24474657	EJM83	20181217
3331	97564781	8JS1T	20181217
3332	77554163	XLZ36	20181217
3333	19986375	DEPMQ	20181217
3334	99647893	9XZKM	20181217
3335	37585951	IVIUN	20181217
3336	28735911	F2EWQ	20181217
3337	23866541	DBN98	20181217
3338	86479561	2K78A	20181217
3339	45568778	KFBLX	20181217
3340	41334981	JWZY7	20181217
3341	76553577	X7ER4	20181217
3342	71546553	VWQ9G	20181217
3343	34931597	HW9UL	20181217
3344	94218426	6EU58	20181217
3345	87795718	3DKYL	20181217
3346	44924997	K7TY6	20181217
3347	26334662	E6DD7	20181217
3348	53766176	N9ULQ	20181217
3349	28775625	F22DL	20181217
3350	45716439	KIWCI	20181217
3351	53568523	N6VLX	20181217
3352	35142323	HXQ2V	20181217
3353	68991295	U6EKN	20181217
3354	82375569	ZFPTD	20181217
3355	73951352	W1D3D	20181217
3356	47556177	L7SPQ	20181217
3357	93696815	68DSL	20181217
3358	59156314	QDHET	20181217
3359	24242167	EGTGF	20181217
3360	77853476	XQ7T2	20181217
3361	81944566	ZAE9A	20181217
3362	23837931	DA6B7	20181217
3363	87112939	2Z7GQ	20181217
3364	62436125	RB5C2	20181217
3365	59475944	QI8Y1	20181217
3366	62482789	RCYZ1	20181217
3367	12517795	APM6T	20181217
3368	61616392	R1QW9	20181217
3369	88739321	3UAFU	20181217
3370	16252139	BZLUS	20181217
3371	99845388	968TU	20181217
3372	49798277	M4CT5	20181217
3373	88949757	3Y17S	20181217
3374	26548469	E9MZR	20181217
3375	83984618	1B1R4	20181217
3376	97859792	8Q1AB	20181217
3377	55716964	P191W	20181217
3378	55746415	P1N2W	20181217
3379	99321854	9N7PQ	20181217
3380	68135129	TR9Y5	20181217
3381	59268521	QFHZ4	20181217
3382	97756151	8NU4B	20181217
3383	57738363	QV9WD	20181217
3384	35265447	HZGM9	20181217
3385	89618239	4BT6J	20181217
3386	25839817	EZWE3	20181217
3387	87678178	3BSI7	20181217
3388	31578142	GQCF2	20181217
3389	62343357	RAM9L	20181217
3390	48329614	LIU9E	20181217
3391	22162693	DQN8P	20181217
3392	76828728	XA9JK	20181217
3393	73319787	VL8HQ	20181217
3394	39881635	JSTJT	20181217
3395	49824966	M4KWI	20181217
3396	48395126	LJ8KX	20181217
3397	28636115	F12P3	20181217
3398	28435233	FXAIW	20181217
3399	58587652	Q6GXP	20181217
3400	59734394	QPQXE	20181217
3401	73991396	W1177	20181217
3402	36217421	HCNJ5	20181217
3403	61858486	R57JV	20181217
3404	97698644	8MQKT	20181217
3405	48894432	MSHJS	20181217
3406	21217613	DFXLU	20181217
3407	92597579	5FU4J	20181217
3408	38788763	IB3TY	20181217
3409	55616853	PZ1MZ	20181217
3410	43924731	KWE28	20181217
3411	16844299	B8X2I	20181217
3412	17112994	BBI55	20181217
3413	17371185	CF2ZR	20181217
3414	95489827	7A2BF	20181217
3415	34158766	HLGPX	20181217
3416	28858927	F47AI	20181217
3417	29362594	F9SK5	20181217
3418	15653117	BT2VU	20181217
3419	45822383	KK1FY	20181217
3420	55233969	PVH2M	20181217
3421	55352284	PX1DJ	20181217
3422	95784544	7FQEP	20181217
3423	74694288	WAM8B	20181217
3424	72998239	VHYF8	20181217
3425	88526717	3PZFV	20181217
3426	11589256	AFUBQ	20181217
3427	73126744	VHC45	20181217
3428	63828532	SZE7K	20181217
3429	69258171	U8S4R	20181217
3430	59376989	QGGMS	20181217
3431	12755465	ATU31	20181217
3432	97759152	8NWYY	20181217
3433	54754325	PQNF8	20181217
3434	49215779	MVA6N	20181217
3435	84196229	1DVC2	20181217
3436	61594487	R1JT3	20181217
3437	19911744	CCE6E	20181217
3438	63345561	ST473	20181217
3439	74358731	W5QXW	20181217
3440	56328275	P8B43	20181217
3441	14218779	AA7F8	20181217
3442	49269168	MW4GZ	20181217
3443	36551563	IJM5U	20181217
3444	93326488	5TBE4	20181217
3445	15669526	BTAJ5	20181217
3446	37636317	IW526	20181217
3447	19895763	CBAN3	20181217
3448	56843665	PGHKE	20181217
3449	33894158	HJHGY	20181217
3450	79148831	YBUVD	20181217
3451	58956871	QBTDU	20181217
3452	52379734	NRDVI	20181217
3453	71382296	USWJ5	20181217
3454	29872374	GI1G1	20181217
3455	74583621	W8VF7	20181217
3456	51346182	MAHU1	20181217
3457	68917731	U58MH	20181217
3458	12655818	ARH24	20181217
3459	13852446	A7AA3	20181217
3460	49787213	M47EC	20181217
3461	39768329	JQBC3	20181217
3462	79259571	YDPG5	20181217
3463	11645772	AFE7P	20181217
3464	52561772	NTMDW	20181217
3465	59737949	QPS6Z	20181217
3466	48311543	LIJSL	20181217
3467	21467981	DI4MC	20181217
3468	28335329	FWXUQ	20181217
3469	18614192	CUG5M	20181217
3470	35824515	H7334	20181217
3471	65286577	SJ3SW	20181217
3472	21219548	DFYL4	20181217
3473	27488189	FLI2I	20181217
3474	27974546	FSM3A	20181217
3475	27815875	FQG64	20181217
3476	71334946	UQDRV	20181217
3477	85312166	23R3C	20181217
3478	15289527	BNJQ4	20181217
3479	53123846	NZRK5	20181217
3480	96192797	7LNSP	20181217
3481	44679173	K4K1F	20181217
3482	85857628	2BS9P	20181217
3483	84381981	1G4F1	20181217
3484	73887367	WZJ3L	20181217
3485	14421783	BEVK6	20181217
3486	55633171	PZ84S	20181217
3487	92461148	5DG7L	20181217
3488	88399769	3LJSV	20181217
3489	51219388	M8HXK	20181217
3490	72692674	VCPJ5	20181217
3491	99192365	9LU29	20181217
3492	21958176	DPE52	20181217
3493	31225247	GLSPE	20181217
3494	51595432	MEKXV	20181217
3495	19988349	DEQPV	20181217
3496	16953477	BAMM3	20181217
3497	19361254	C45IE	20181217
3498	99296728	9NXL9	20181217
3499	29535772	FCKVA	20181217
3500	43227981	KMJ6K	20181217
3501	68465741	UY9PP	20190204
3502	73237225	VKMEF	20190204
3503	17864787	CL75T	20190204
3504	24964926	EQXKY	20190204
3505	39236327	IHSX7	20190204
3506	73488181	VQ1J9	20190204
3507	69818122	UHYL1	20190204
3508	35232579	HYYCH	20190204
3509	55347727	PXYMU	20190204
3510	49416738	MY1M4	20190204
3511	44772536	K5SQW	20190204
3512	83535953	15AD3	20190204
3513	66398675	T34KT	20190204
3514	75653586	WRWTZ	20190204
3515	25294578	ETVQM	20190204
3516	32113628	GWZGV	20190204
3517	68415536	UXHKU	20190204
3518	69951986	UKQ8F	20190204
3519	34733424	HTL43	20190204
3520	45794532	KKQTH	20190204
3521	61543385	RZRBL	20190204
3522	28447769	FXFB9	20190204
3523	96816233	75MP3	20190204
3524	45496225	KECD8	20190204
3525	17658867	CJRKA	20190204
3526	84483639	1ITDW	20190204
3527	27763112	FQ1LD	20190204
3528	54217374	NFLDS	20190204
3529	31129318	GKMBC	20190204
3530	91313762	4L24L	20190204
3531	46564849	LUP2A	20190204
3532	53588734	N7AJ2	20190204
3533	19545846	C6QJ3	20190204
3534	43921621	KWCC9	20190204
3535	31871467	GU7CY	20190204
3536	45561672	KF4P2	20190204
3537	62658549	RFW65	20190204
3538	88937892	3XBGM	20190204
3539	22791494	DX6GE	20190204
3540	92293379	5ARTG	20190204
3541	67616894	TIKYG	20190204
3542	68795233	U3QCI	20190204
3543	32384239	GZGJV	20190204
3544	31515913	GPFX9	20190204
3545	61231185	RVH1L	20190204
3546	47128858	L1Q1E	20190204
3547	45997256	LPS38	20190204
3548	56112388	P41W5	20190204
3549	35484266	H3F22	20190204
3550	98697783	9ET22	20190204
3551	13515879	A2DJ2	20190204
3552	48239918	LG4SX	20190204
3553	13934728	A8GG6	20190204
3554	55495946	PYT9A	20190204
3555	87912984	3E9MX	20190204
3556	53752548	N9MZ8	20190204
3557	89855651	4FV2B	20190204
3558	48535392	MNXQS	20190204
3559	62447781	RCE6N	20190204
3560	86713518	2Q2DH	20190204
3561	22771461	DWVAY	20190204
3562	96156838	7KR7B	20190204
3563	83192627	ZW676	20190204
3564	14227621	BCFND	20190204
3565	64651185	SAPBJ	20190204
3566	93828451	6ABW6	20190204
3567	85325691	23ZM3	20190204
3568	26599764	EAJT8	20190204
3569	85178929	1YZGQ	20190204
3570	51349914	MAJ24	20190204
3571	55894734	P3L8A	20190204
3572	99285431	9NS3S	20190204
3573	45742872	KJL38	20190204
3574	41514672	JYAUM	20190204
3575	52172126	NPVYU	20190204
3576	36855161	IMCN9	20190204
3577	76982336	XDT7E	20190204
3578	21176656	DFIEH	20190204
3579	93168474	5P8Q5	20190204
3580	27826782	FQMQA	20190204
3581	43771146	KUFNR	20190204
3582	76416942	X5B76	20190204
3583	65539379	SQRRT	20190204
3584	12177587	AKJNJ	20190204
3585	12728585	ASEXU	20190204
3586	43634779	KSKTW	20190204
3587	73872851	WZCU2	20190204
3588	74659834	W92PU	20190204
3589	95616353	7CQ2X	20190204
3590	13699629	A56HR	20190204
3591	83734594	177F2	20190204
3592	64972128	SF15Q	20190204
3593	94396371	6H779	20190204
3594	58921589	QA757	20190204
3595	93455479	5X79C	20190204
3596	79868867	YQV94	20190204
3597	41438437	JXDR1	20190204
3598	99813976	9.48E+11	DELETED, could not find what the alpha should have been, same on original file
3599	31869867	GU61Y	20190204
3600	28931394	F4XEX	20190204
3601	82399543	ZF56I	20190204
3602	72515446	V9QNT	20190204
3603	45415923	KDVWF	20190204
3604	32772346	G5W4F	20190204
3605	48957129	MT95H	20190204
3606	26796527	EDISP	20190204
3607	62846824	RIBV9	20190204
3608	36126942	HA847	20190204
3609	56624126	PCRMQ	20190204
3610	29425895	FARVY	20190204
3611	64719753	SBNNV	20190204
3612	87166757	345QL	20190204
3613	62579351	REM2J	20190204
3614	69972281	UK2WX	20190204
3615	62265772	R9IGK	20190204
3616	94164731	6DZ1F	20190204
3617	74347862	W5J4E	20190204
3618	61228116	RVGVP	20190204
3619	24545994	EJHJZ	20190204
3620	41323596	JVT7E	20190204
3621	14342899	BDWB9	20190204
3622	17423499	CGNLL	20190204
3623	85277256	23EPZ	20190204
3624	32266579	GYZ35	20190204
3625	29393277	FAE7Q	20190204
3626	15577953	BS4UD	20190204
3627	71985636	V3QG4	20190204
3628	18897123	CY8PZ	20190204
3629	22343811	DRLTG	20190204
3630	34538654	HR31G	20190204
3631	82738416	ZMS6L	20190204
3632	96221291	7LY77	20190204
3633	21616943	DKYEN	20190204
3634	59319335	QF7X2	20190204
3635	82869191	ZQV57	20190204
3636	65719959	TUE1L	20190204
3637	22411567	DSE8T	20190204
3638	31726286	GS7WE	20190204
3639	73186136	VJP7I	20190204
3640	44194117	KYNES	20190204
3641	95311448	66QY1	20190204
3642	16862457	B9BWQ	20190204
3643	51696747	MFCKM	20190204
3644	49818142	M4HK5	20190204
3645	72157216	V4PW1	20190204
3646	49114297	MUY3L	20190204
3647	89519414	4ACKS	20190204
3648	73625763	VTNQ2	20190204
3649	47346418	L4T87	20190204
3650	44531146	K2LW9	20190204
3651	19794159	CALB4	20190204
3652	41989866	J5423	20190204
3653	84569126	1JJZ6	20190204
3654	47974859	LDDQ3	20190204
3655	98912537	9H8ST	20190204
3656	21387375	DH4QZ	20190204
3657	51998181	ML8K1	20190204
3658	94439119	6IW75	20190204
3659	16119775	BXUV4	20190204
3660	62744155	RGEL2	20190204
3661	94331884	6GVE1	20190204
3662	68453861	UY3TP	20190204
3663	29251932	F76Z4	20190204
3664	34256527	HNQH4	20190204
3665	82269399	ZDU1T	20190204
3666	88285361	3J8HS	20190204
3667	76875632	XB28X	20190204
3668	78898965	Y9KA4	20190204
3669	69452348	UBTVV	20190204
3670	17466478	CGAHQ	20190204
3671	44226115	KZ1YD	20190204
3672	96569683	7V4V4	20190204
3673	13245277	AXUPT	20190204
3674	64897296	SEST8	20190204
3675	12121436	AKS84	20190204
3676	51834854	MISY6	20190204
3677	21135525	DEY2E	20190204
3678	35734775	H6RZM	20190204
3679	56494795	PAX3T	20190204
3680	38771867	IBSCL	20190204
3681	93973224	6CLQD	20190204
3682	78948612	YACXQ	20190204
3683	41419377	JX4XR	20190204
3684	92996638	5NSJP	20190204
3685	38184872	I37AG	20190204
3686	22186982	DR273	20190204
3687	94511829	6JZ1Z	20190204
3688	21753247	DMSTH	20190204
3689	48712316	MQ6Y5	20190204
3690	63562681	SWYV8	20190204
3691	17313816	CE9HW	20190204
3692	67553472	TGFY8	20190204
3693	76423358	X5E5X	20190204
3694	14836852	BJ28B	20190204
3695	42715145	JFKR9	20190204
3696	86596594	2NV77	20190204
3697	72721176	VC1C7	20190204
3698	11346383	ACWJZ	20190204
3699	69836633	UHGV9	20190204
3700	24715322	ELL3W	20190204
3701	53961298	NCY6L	20190204
3702	21324456	DG7ZM	20190204
3703	88617943	3R223	20190204
3704	48647392	MPEHK	20190204
3705	35381237	H1ZVZ	20190204
3706	74598897	W88AC	20190204
3707	42473642	JBLN9	20190204
3708	84727964	1NVZF	20190204
3709	54175162	NEWBK	20190204
3710	93979354	6CP7F	20190204
3711	22726554	DW9R3	20190204
3712	22957389	DZ7AL	20190204
3713	91754135	4YFX7	20190204
3714	65513243	SPXP6	20190204
3715	48213438	LGMH5	20190204
3716	26385537	E795Z	20190204
3717	46812912	LXRUJ	20190204
3718	31834883	GTMNV	20190204
3719	81771429	Z7UMU	20190204
3720	85716838	29J7V	20190204
3721	56671441	PDH1Q	20190204
3722	11323649	ACLEP	20190204
3723	86565834	2M1IT	20190204
3724	77921695	XSVI6	20190204
3725	63146887	RMLZ3	20190204
3726	11227864	ABHC6	20190204
3727	37452928	ITP2L	20190204
3728	56129667	P5CZW	20190204
3729	45737783	KIGI8	20190204
3730	65593657	SRW1C	20190204
3731	97755764	8NUXM	20190204
3732	48672638	MQRM7	20190204
3733	68228876	UV1KJ	20190204
3734	46838614	LY78Z	20190204
3735	87797829	3DL2B	20190204
3736	35276397	HZLAU	20190204
3737	63195927	RPV7S	20190204
3738	17659857	CJS54	20190204
3739	56527189	PBESS	20190204
3740	47745612	LAPX1	20190204
3741	36534371	HH4MY	20190204
3742	84474185	1INFT	20190204
3743	23626924	D7UQ8	20190204
3744	35957469	H98DX	20190204
3745	52239549	NPICI	20190204
3746	57744189	QVCIV	20190204
3747	56358947	P8R8K	20190204
3748	78188343	XX27B	20190204
3749	91172785	4ICHX	20190204
3750	93347578	5UWY9	20190204
3751	79616894	YJ587	20190204
3752	27214364	FIZYR	20190204
3753	23564221	D6YRW	20190204
3754	67128715	T95CZ	20190204
3755	43649183	KSSIY	20190204
3756	99282897	9NQIR	20190204
3757	73435253	VPQIU	20190204
3758	24298115	EHLPN	20190204
3759	91153216	4IWF7	20190204
3760	31517891	GPG1D	20190204
3761	52337844	NRSCL	20190204
3762	89655792	4CJ8V	20190204
3763	79346885	YE5QX	20190204
3764	64146733	S3GS8	20190204
3765	45316551	KBAIK	20190204
3766	78912994	Y9MZ4	20190204
3767	95884391	7HMRZ	20190204
3768	47673496	L9MXQ	20190204
3769	54788453	PR63A	20190204
3770	31848562	GUVFK	20190204
3771	96148651	7KMVY	20190204
3772	94417331	6IKLQ	20190204
3773	55494197	PYS9K	20190204
3774	41654931	J1AS9	20190204
3775	74857857	WC4E8	20190204
3776	14369973	BDAVK	20190204
3777	73837571	WYS8M	20190204
3778	68981648	U692J	20190204
3779	67881722	TNSAD	20190204
3780	72385936	V7VB9	20190204
3781	43941971	KWMJ4	20190204
3782	68691929	U2BL6	20190204
3783	32496789	G23D9	20190204
3784	39573945	JNSGN	20190204
3785	49517342	MZAL1	20190204
3786	92873865	5K3AG	20190204
3787	75142477	WF8Y6	20190204
3788	18862642	CXU4M	20190204
3789	89569637	4A527	20190204
3790	91782691	4ZVX8	20190204
3791	77917661	XSTN1	20190204
3792	59691175	QNSZ8	20190204
3793	71865712	V23N3	20190204
3794	54969825	PTIAG	20190204
3795	27714966	FPCYF	20190204
3796	95529747	7BKG4	20190204
3797	35994239	HATBN	20190204
3798	32256521	GXS3Z	20190204
3799	82935996	ZR8X9	20190204
3800	31399654	GN3E4	20190204
3801	15316932	BPTDR	20190204
3802	67697957	TJ38F	20190204
3803	71175661	UMU44	20190204
3804	62616337	RE4DP	20190204
3805	73987341	W1Y23	20190204
3806	69879463	UICP1	20190204
3807	85263845	237V3	20190204
3808	46629384	LVHEZ	20190204
3809	92524774	5EH96	20190204
3810	14371966	BDBFU	20190204
3811	92793288	5JLWW	20190204
3812	99598682	9VDS6	20190204
3813	46251827	LQNR9	20190204
3814	62272144	R9L8T	20190204
3815	21516574	DJNKC	20190204
3816	56489351	PAUYL	20190204
3817	22418762	DSI3H	20190204
3818	92126845	58B84	20190204
3819	86533847	2L8PV	20190204
3820	99371145	9PHP3	20190204
3821	55914254	P3RZU	20190204
3822	52382124	NREMS	20190204
3823	47652135	L9CMB	20190204
3824	66729774	T512K	20190204
3825	37927119	IZVXQ	20190204
3826	31625847	GRWG3	20190204
3827	24585652	EK2KJ	20190204
3828	97651715	8LMAU	20190204
3829	99658281	9X8DG	20190204
3830	73914761	WZSR7	20190204
3831	55988798	P4UI6	20190204
3832	45633965	KHINP	20190204
3833	47965675	LD4W4	20190204
3834	45624958	KG79N	20190204
